rowid,kepid,kepoi_name,fold,actual,lightgbm_balanced_candidate,lightgbm_balanced_confirmed,lightgbm_balanced_false_positive,catboost_balanced_candidate,catboost_balanced_confirmed,catboost_balanced_false_positive,blended_candidate,blended_confirmed,blended_false_positive,predicted,correct
118,4932348,K00819.01,5,FALSE POSITIVE,0.0021023271248713712,0.0004427484765239148,0.9974549243986047,0.10277555191017965,0.035800975392031475,0.861423472697789,0.038710772501347114,0.013300285536708482,0.9479889419619444,FALSE POSITIVE,True
119,4936180,K00820.01,5,CANDIDATE,0.0029382030580513015,3.271010395345383e-05,0.9970290868379953,0.058265586742312934,0.009555632855343828,0.9321787804023433,0.023057251670510082,0.0034955911044590453,0.9734471572250308,FALSE POSITIVE,False
120,11913073,K00011.01,4,FALSE POSITIVE,0.0010487773220856733,0.00016415985038347058,0.9987870628275308,0.020005877608715892,0.005520621949534352,0.9744735004417499,0.007942268335405754,0.0021119642500747006,0.9899457674145196,FALSE POSITIVE,True
121,10875245,K00117.01,3,CONFIRMED,0.003054564067874234,0.9968805450950732,6.489083705259467e-05,0.016550493811110092,0.9817320309790072,0.001717475209882715,0.007962174883596365,0.9913719945074128,0.0006658306089908203,CONFIRMED,True
122,5021899,K00821.01,3,CONFIRMED,0.008053215910482256,0.9915805416123963,0.0003662424771215186,0.06231214829355411,0.9240832777067645,0.013604573999681398,0.02778373677705384,0.9670360820103483,0.0051801812125978385,CONFIRMED,True
123,5077629,K00822.01,4,FALSE POSITIVE,0.3427196338604117,0.19500419568567975,0.46227617045390856,0.3159139378254588,0.30373771089508544,0.3803483512794557,0.33297210802951976,0.23454365576182726,0.432484236208653,FALSE POSITIVE,True
124,5115978,K00823.01,1,CANDIDATE,0.03299900377767495,0.000576409134214134,0.966424587088111,0.1070109675385545,0.005947792010032734,0.8870412404514127,0.05991244514526752,0.0025296392708754434,0.937557915583857,FALSE POSITIVE,False
125,5164255,K00824.01,3,CONFIRMED,0.6756888402284207,0.31156128235262376,0.01274987741895561,0.40901982012124843,0.5351328534277171,0.05584732645103449,0.5787182874621762,0.39286003547083953,0.028421677066984296,CANDIDATE,False
126,5252423,K00825.01,3,CONFIRMED,0.0016786157565722543,0.9978384529974683,0.00048293124595947813,0.021037510869275293,0.9709585729680286,0.008003916162696153,0.008718213979373361,0.9880639511685811,0.0032178348520455428,CONFIRMED,True
127,5252423,K00825.02,3,CONFIRMED,0.0004154915723176658,0.999333928633298,0.00025057979438436717,0.018133139596983382,0.9778651014613409,0.004001758941675753,0.006858272672196109,0.9915270823889499,0.0016146449388539622,CONFIRMED,True
128,5272878,K00826.01,1,CONFIRMED,0.0017444233181439538,0.9970600232585424,0.0011955534233137242,0.05681574851114751,0.920792406909522,0.022391844579330623,0.021770359751963432,0.9693263445861713,0.008903295661865327,CONFIRMED,True
129,5283542,K00827.01,3,FALSE POSITIVE,0.2868157919621609,0.08758341922221015,0.625600788815629,0.2366920097061695,0.5226555292588531,0.24065246103497745,0.26858896205089133,0.24579145923553486,0.4856195787135738,FALSE POSITIVE,True
130,5649215,K00839.01,1,FALSE POSITIVE,5.651904391567616e-05,1.4439324149461213e-05,0.9999290416319349,0.004039752025121628,0.0005741824203171348,0.9953860655545612,0.0015049674007178405,0.00021798226821043346,0.9982770503310717,FALSE POSITIVE,True
131,5651104,K00840.01,3,CONFIRMED,0.2248142269583326,0.5547102950619519,0.2204754779797154,0.27953207141814657,0.48255727385211905,0.23791065472973433,0.24471162494371954,0.528472832803831,0.2268155422524496,CONFIRMED,True
132,5792202,K00841.01,3,CONFIRMED,0.0007532595939995059,0.9991501974381927,9.654296780782932e-05,0.030446892727411395,0.9638494382894663,0.00570366898312216,0.011550944369785649,0.9863135577477468,0.0021354978824675865,CONFIRMED,True
133,10875245,K00117.04,3,CONFIRMED,0.7100009707011324,0.2892974998248235,0.0007015294740441126,0.5319342509741287,0.4596728757776026,0.008392873248268764,0.6452494362549492,0.3512521819894704,0.003498381755580349,CANDIDATE,False
134,5792202,K00841.02,3,CONFIRMED,0.0032200917191888695,0.9965022470927054,0.0002776611881057433,0.06368373223331626,0.9269055376545996,0.0094107301120842,0.02520687008796247,0.971194352751576,0.0035987771604615464,CONFIRMED,True
135,5370302,K00831.01,2,FALSE POSITIVE,0.020815071942424677,0.3527612593087957,0.6264236687487796,0.16228536834475674,0.18912911864437898,0.6485855130108643,0.07225881608872725,0.2932586627035533,0.6344825212077195,FALSE POSITIVE,True
136,5372966,K00832.01,2,FALSE POSITIVE,0.007062185137401393,0.0045355699027666,0.9884022449598321,0.11331574852277608,0.06256037334225231,0.8241238781349716,0.04569984455026492,0.02563549842621595,0.9286646570235191,FALSE POSITIVE,True
137,5376067,K00833.01,1,FALSE POSITIVE,0.03159536882669674,0.005448615744237785,0.9629560154290655,0.3207669755667197,0.05251173099475097,0.6267212934385294,0.13674868036852328,0.022562475835333492,0.8406888437961433,FALSE POSITIVE,True
138,5436502,K00834.01,5,CONFIRMED,0.0014694272614056445,0.9980448168561527,0.0004857558824418107,0.019244135734987265,0.973361262956753,0.007394601308259763,0.007932957615435327,0.9890689790745527,0.0029980633100119753,CONFIRMED,True
139,5436502,K00834.02,5,CONFIRMED,0.00260739941453714,0.9972728205474849,0.00011978003797786641,0.009837418884040766,0.9884919301793544,0.0016706509366048697,0.00523649740344755,0.9940797695045284,0.0006837330920240496,CONFIRMED,True
140,5436502,K00834.03,5,CONFIRMED,0.0003999407624100612,0.9995565975999068,4.346163768316249e-05,0.008514754295831727,0.9900007233440624,0.001484522360105842,0.003350782047290667,0.9960817342341451,0.0005674837185641369,CONFIRMED,True
141,5436502,K00834.04,5,CONFIRMED,0.02261147803979314,0.9720726659219787,0.005315856038228207,0.0829789621456326,0.8926273990014508,0.02439363885291654,0.044563290441916585,0.9431834779508776,0.012253231607205785,CONFIRMED,True
142,10875245,K00117.03,3,CONFIRMED,0.0004636135054365646,0.999498946387642,3.744010692138595e-05,0.01290464065514433,0.9854841747240822,0.0016111846207734766,0.004987623378057571,0.9944026657827112,0.0006097108392312372,CONFIRMED,True
143,5436502,K00834.05,5,CONFIRMED,0.007509921899863303,0.9922506626777937,0.0002394154223430311,0.031921065432926075,0.965229865268158,0.0028490692989159017,0.016386701366431587,0.9824249181651988,0.0011883804683695297,CONFIRMED,True
144,5456651,K00835.01,3,CONFIRMED,0.0007608629114219335,0.999129448647074,0.00010968844150414681,0.01721437309354286,0.9791772218641458,0.0036084050423113335,0.006743957523102271,0.9918740934532818,0.0013819490236158512,CONFIRMED,True
145,5456651,K00835.02,3,CONFIRMED,0.003631737321186886,0.9958895169183384,0.0004787457604747367,0.030069039905785085,0.9657084436893504,0.004222516404864555,0.013245301897404414,0.9849145811987065,0.0018401169038892162,CONFIRMED,True
146,5481416,K00836.01,4,FALSE POSITIVE,0.0001137786432255377,2.4019566184413008e-05,0.99986220179059,0.006115347811040993,0.0011625200654767514,0.9927221321234823,0.0022961674315220676,0.00043801974774526343,0.9972658128207327,FALSE POSITIVE,True
147,5531576,K00837.01,3,CONFIRMED,0.0002374302516840014,0.9997446884364162,1.788131189989939e-05,0.010861291303092236,0.9878650324122332,0.0012736762846745709,0.004100652452196088,0.9954248135185314,0.00047453402927250725,CONFIRMED,True
148,5531576,K00837.02,3,CONFIRMED,0.00024147328392213892,0.9997314372024367,2.7089513641275405e-05,0.011676055305278356,0.9864334491379659,0.001890495556755737,0.004399503109869855,0.9948958051789928,0.0007046917111374434,CONFIRMED,True
149,5534814,K00838.01,1,FALSE POSITIVE,0.009496796071745833,0.0016640526039671446,0.988839151324287,0.09257338306150956,0.023403281850827733,0.8840233350876626,0.039706464068023556,0.009569226875552814,0.9507243090564237,FALSE POSITIVE,True
150,6291653,K00850.01,2,CONFIRMED,0.13253423479850887,0.8300040989020171,0.03746166629947408,0.2973299532753288,0.5750260277754975,0.1276440189491737,0.19245995060826157,0.7372848003105554,0.07025524908118305,CONFIRMED,True
151,6392727,K00851.01,5,CONFIRMED,0.0037734526120822213,0.9932249821489441,0.0030015652389737807,0.1637322637621121,0.7741037555346014,0.06216398070328641,0.061940293030274915,0.9135445361073649,0.024515170862360193,CONFIRMED,True
152,6422070,K00852.01,1,CONFIRMED,0.004584980131093548,0.9945804000890716,0.0008346197798348207,0.0771438023318315,0.884426683894168,0.03842951377400048,0.030970006385907356,0.9545245032909249,0.01450549032316779,CONFIRMED,True
153,6428700,K00853.01,4,CONFIRMED,0.0003600459456458858,0.9995166299499325,0.0001233241044215675,0.016259903305882447,0.9803002264618974,0.003439870232220108,0.006141812258459182,0.9925288468633743,0.0013293408781664916,CONFIRMED,True
154,6428700,K00853.02,4,CONFIRMED,0.005225046033114527,0.9942242829648332,0.0005506710020521797,0.059428505606382936,0.9298877065962501,0.010683787797367004,0.024935394968848498,0.9708291642853485,0.004235440745803026,CONFIRMED,True
155,5792202,K00841.03,3,CONFIRMED,0.0003376515590789243,0.9996333119535361,2.903648738486448e-05,0.008161739751921684,0.9909366455167369,0.0009016147313414762,0.003182774538294474,0.9964708877947,0.00034633766700545066,CONFIRMED,True
156,5794379,K00842.01,4,CONFIRMED,0.0003586933163306075,0.9995678684811391,7.343820253035575e-05,0.018174821750496502,0.9787921799486229,0.003032998300880704,0.006837285474209115,0.9920130726511331,0.0011496418746577552,CONFIRMED,True
157,5794379,K00842.02,4,CONFIRMED,0.00043480481111223896,0.9994820355900335,8.31595988543687e-05,0.030113363565703048,0.9651386817492826,0.004747954685014336,0.011227007994599806,0.9869935432843058,0.0017794487210943568,CONFIRMED,True
158,5881688,K00843.01,3,CONFIRMED,0.008528705987973109,0.9896552603403409,0.001816033671685995,0.1434428044876979,0.7771213974356138,0.07943579807668816,0.05758837816969123,0.9123702192840766,0.030041402546232245,CONFIRMED,True
159,6022556,K00844.01,5,CONFIRMED,0.0016014665523998827,0.9977607158324758,0.0006378176151242973,0.03688403509931493,0.9551194156289102,0.007996549271774827,0.01443149147855081,0.9822547884857247,0.00331372003572449,CONFIRMED,True
160,6032497,K00845.01,3,CONFIRMED,0.0012446223648857342,0.9973023410419111,0.0014530365932031069,0.09017626665273011,0.8709379483451606,0.03888578500210923,0.033583402105920056,0.9513516527885474,0.015064945105532608,CONFIRMED,True
161,6061119,K00846.01,3,CONFIRMED,0.17086031439200025,0.004730481671829344,0.8244092039361703,0.2553404257781553,0.08613038243039625,0.6585291917914484,0.2015803548960567,0.034330445584035495,0.764089199519908,FALSE POSITIVE,False
162,6191521,K00847.01,5,CONFIRMED,0.012465465923213676,0.9866793211059455,0.0008552129708408972,0.154383235895496,0.8241825349766366,0.02143422912786745,0.06407192773131633,0.9275895806952876,0.008338491573396006,CONFIRMED,True
163,6267425,K00848.01,5,FALSE POSITIVE,7.89238772696516e-05,2.039545236693146e-05,0.9999006806703634,0.004235269307519291,0.0007880884984266125,0.9949766421940541,0.001590322215542248,0.0002995565600249973,0.9981101212244328,FALSE POSITIVE,True
164,3531558,K00118.01,1,CONFIRMED,0.0013733029992583283,0.9977481616069285,0.000878535393813266,0.037181120162889214,0.9532189661013976,0.009599913735713166,0.014394327422396835,0.9815557268776445,0.004049945699958685,CONFIRMED,True
165,6276477,K00849.01,5,CONFIRMED,0.0021489265547247846,0.996383627155322,0.0014674462899532776,0.045575967456011814,0.943836749948918,0.01058728259507021,0.017940577791556434,0.9772756718075387,0.004783750400904891,CONFIRMED,True
166,6863998,K00867.01,1,CONFIRMED,0.0022793766988823956,0.997412338794927,0.0003082845061905381,0.09581190671657494,0.886042306456079,0.018145786827346008,0.03629120579622515,0.9569141452171641,0.006794648986610711,CONFIRMED,True
167,6867155,K00868.01,1,CANDIDATE,0.9262935812653432,0.056458463813890594,0.017247954920766154,0.5914020305806597,0.26501736489242944,0.1435806045269109,0.8045148355618219,0.13229806420608656,0.06318710023209152,CANDIDATE,True
168,6948054,K00869.01,4,CONFIRMED,0.00021086054546280063,0.9997679112451164,2.1228209420748244e-05,0.0080355065890979,0.9908392526819624,0.001125240728939732,0.0030561863795119286,0.9965211263130604,0.0004226873074276515,CONFIRMED,True
169,6948054,K00869.02,4,CONFIRMED,0.00030244763636592666,0.999609983983913,8.756837972116646e-05,0.012984253915151156,0.985235264913052,0.0017804811717968465,0.004914013555924192,0.9943828134126907,0.0007031730313850502,CONFIRMED,True
170,6948054,K00869.03,4,CONFIRMED,0.0005167584569628397,0.9994425544155509,4.0687127486269654e-05,0.020030483651555967,0.977739974211455,0.0022295421369890956,0.007612658527723979,0.9915507070686069,0.0008366344036691157,CONFIRMED,True
171,6435936,K00854.01,4,CONFIRMED,0.003021476508619828,0.996721438849331,0.00025708464204921873,0.09479471361128015,0.8946807444874287,0.01052454190129116,0.036393562727769044,0.9596157318086392,0.003990705463591744,CONFIRMED,True
172,6522242,K00855.01,4,CONFIRMED,0.1793986005921398,0.4815278722389084,0.33907352716895184,0.3330978364962931,0.3429528447243057,0.3239493187794012,0.23528923183001374,0.43113695314268924,0.33357381502729705,CONFIRMED,True
173,6526710,K00856.01,5,CANDIDATE,0.0235606333392243,0.00805892161036355,0.9683804450504121,0.17109619730945344,0.09017406570212987,0.7387297369884167,0.07720992932839854,0.03791897400736949,0.884871096664232,FALSE POSITIVE,False
174,6587280,K00857.01,5,CONFIRMED,0.00011063628256295318,0.9998631070011171,2.6256716319908924e-05,0.015082980957850777,0.9826426698037863,0.002274349238362975,0.005555125255394889,0.9936011298384513,0.0008437449061537511,CONFIRMED,True
175,9471974,K00119.01,4,CONFIRMED,0.005142615829671753,0.993707292418684,0.0011500917516441848,0.035230213553571435,0.9564593505391074,0.008310435907321116,0.01608356045654437,0.9801625862806562,0.003753853262799433,CONFIRMED,True
176,6587280,K00857.02,5,CONFIRMED,0.971128233321554,0.02315974853023832,0.005712018148207755,0.8792309050376997,0.10254883429457728,0.018220260667722973,0.937711023036516,0.05202850698999795,0.010260469973486015,CANDIDATE,False
177,6599919,K00858.01,5,CANDIDATE,0.2790830841393011,0.011141896502353477,0.7097750193583454,0.305191669622008,0.09138555688070374,0.6034227734972882,0.2885771152239218,0.04032140936720812,0.6711014754088701,FALSE POSITIVE,False
178,6675056,K00859.01,2,FALSE POSITIVE,0.00032263890609448366,0.000365006753857396,0.9993123543400482,0.022225194633466568,0.008944358032445768,0.9688304473340877,0.008287204625138878,0.0034847708551622586,0.9882280245196988,FALSE POSITIVE,True
179,6685526,K00861.01,5,CONFIRMED,0.0005744831901363882,0.9992991939199078,0.00012632288995575782,0.038237089155684086,0.9567009954345849,0.005061915409730999,0.014269976268517372,0.983808939925245,0.0019210838062376642,CONFIRMED,True
180,6756669,K00862.01,3,FALSE POSITIVE,0.041041426355407834,0.07452563522662575,0.8844329384179663,0.20126227377913905,0.3226053753287179,0.4761323508921431,0.09930355269131012,0.16473644980920474,0.7359599974994852,FALSE POSITIVE,True
181,6784235,K00863.01,2,CONFIRMED,0.0005066419089583456,0.9992347858874516,0.00025857220359010093,0.0341886311760384,0.9571843273158136,0.008627041508147922,0.012754638006078366,0.9839437100432196,0.003301651950702036,CONFIRMED,True
182,6849310,K00864.01,3,CONFIRMED,0.00018124424633363193,0.9997961419551225,2.261379854404257e-05,0.010262347755201332,0.9872996376176381,0.002438014627160698,0.0038471000677400683,0.9952519585596735,0.0009009413725864628,CONFIRMED,True
183,6849310,K00864.02,3,CONFIRMED,0.0001528218306952962,0.9998363002242593,1.0877945045376891e-05,0.006882312190268077,0.9920575453493807,0.001060142460351226,0.002599909234176308,0.9970076620879398,0.00039242867788386753,CONFIRMED,True
184,6849310,K00864.03,3,CONFIRMED,0.0012443876929108815,0.9987096178284194,4.599447866968096e-05,0.015119798742073337,0.9835562314045821,0.0013239698533443764,0.006289991710788139,0.9931992954924787,0.0005107127967332067,CONFIRMED,True
185,6862328,K00865.01,5,CANDIDATE,0.5481200002206857,0.3970878857776775,0.05479211400163688,0.5494462251186447,0.34241087721799274,0.10814289766336257,0.5486022638199436,0.3772053372105194,0.07419239896953715,CANDIDATE,True
186,9471974,K00119.02,4,CONFIRMED,0.021219732805961518,0.9766113908127693,0.002168876381269136,0.09829352814015671,0.8795267445213847,0.022179727338458733,0.049246567472941594,0.9413078830704477,0.009445549456610811,CONFIRMED,True
187,6862603,K00866.01,5,FALSE POSITIVE,0.00043273287296058686,8.669199868353118e-05,0.9994805751283559,0.029526049755665907,0.005446633712805972,0.9650273165315282,0.011012120830307977,0.002035761712909873,0.9869521174567821,FALSE POSITIVE,True
188,7366258,K00880.01,4,CONFIRMED,0.00014951313139745855,0.9998405570304811,9.929838121413845e-06,0.01295903601028831,0.9853711225768812,0.0016698414128304485,0.004807521450994133,0.9945789445018993,0.0006135340471065175,CONFIRMED,True
189,7366258,K00880.02,4,CONFIRMED,0.0006623359185041505,0.9992852351738686,5.242890762732095e-05,0.024295356465235177,0.9707471471617506,0.004957496373014196,0.009256161571860887,0.9889077486240074,0.0018360898041316393,CONFIRMED,True
190,7366258,K00880.03,4,CONFIRMED,0.0001730739849904827,0.999818046276639,8.879738370585859e-06,0.006959459042283521,0.9919749586173771,0.001065582340339404,0.0026408503694606783,0.9969660144005437,0.0003931352299956107,CONFIRMED,True
191,7366258,K00880.04,4,CONFIRMED,8.272099342805261e-05,0.9999077914642247,9.487542347148261e-06,0.012300942554777924,0.9855729708533748,0.0021260865918473148,0.004525710652100734,0.9946951294239157,0.0007791599239835727,CONFIRMED,True
192,7373451,K00881.01,1,CONFIRMED,0.0008063562442325154,0.9991063249596458,8.73187961217771e-05,0.0170893366533962,0.9797591674530572,0.003151495893546527,0.006727440029382945,0.9920709949572499,0.0012015650133671407,CONFIRMED,True
